Cluster,Cluster Name,Emissions per capita (MTCO2e),msa,Variable,Value
5,Auto Small,5.860390502849895,"Mansfield, OH",Street Length Total (km),2691.266014
3,Sparse Auto,3.6532902397690146,"McAllen-Edinburg-Mission, TX",Street Length Total (km),9822.70156699996
1,Sparse Active,4.996720404986703,"Medford, OR",Street Length Total (km),5211.5914390000025
4,Auto Large,6.340096563936063,"Memphis, TN-MS-AR",Street Length Total (km),22327.85117100025
3,Sparse Auto,6.835252035406728,"Merced, CA",Street Length Total (km),5111.188956999989
4,Auto Large,4.792419639857512,"Miami-Fort Lauderdale-Pompano Beach, FL",Street Length Total (km),35052.06451199942
1,Sparse Active,5.309768590058087,"Midland, MI",Street Length Total (km),2753.3616339999926
3,Sparse Auto,8.34117814763209,"Midland, TX",Street Length Total (km),4046.016996000012
4,Auto Large,5.017084947461276,"Minneapolis-St. Paul-Bloomington, MN-WI",Street Length Total (km),50620.6226759996
1,Sparse Active,5.978612627735451,"Missoula, MT",Street Length Total (km),4933.875463000004
3,Sparse Auto,7.43271774967463,"Mobile, AL",Street Length Total (km),10730.103073000071
5,Auto Small,4.023324539527527,"Modesto, CA",Street Length Total (km),5341.935508
5,Auto Small,5.690672745077784,"Monroe, MI",Street Length Total (km),3018.5115759999967
3,Sparse Auto,7.857778654373011,"Montgomery, AL",Street Length Total (km),10045.14590299999
5,Auto Small,4.798734014289785,"Morgantown, WV",Street Length Total (km),4159.000343000017
1,Sparse Active,8.018325790104306,"Morristown, TN",Street Length Total (km),2421.302941999998
1,Sparse Active,6.643112041653492,"Mount Vernon-Anacortes, WA",Street Length Total (km),2724.125637000008
5,Auto Small,6.913773708485843,"Muncie, IN",Street Length Total (km),2370.957429000005
5,Auto Small,4.104826339346003,"Muskegon, MI",Street Length Total (km),3124.904287999996
3,Sparse Auto,5.498726662778029,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Street Length Total (km),12131.059553999796
1,Sparse Active,4.176548089478618,"Napa, CA",Street Length Total (km),1701.1360430000032
3,Sparse Auto,5.849616425108023,"Naples-Marco Island, FL",Street Length Total (km),4776.882913000013
4,Auto Large,7.3189682700795915,"Nashville-Davidson--Murfreesboro--Franklin, TN",Street Length Total (km),31164.516180000075
5,Auto Small,5.637274012279934,"New Bern, NC",Street Length Total (km),3942.983512000003
7,Dense Active,4.244874329395097,"New Haven-Milford, CT",Street Length Total (km),7189.360819000008
2,Heavyweight Transit,2.8499220122782414,"New York-Newark-Jersey City, NY-NJ-PA",Street Length Total (km),93513.38285200302
5,Auto Small,6.483841676444908,"Niles, MI",Street Length Total (km),3772.2328330000046
3,Sparse Auto,5.6768462885212,"North Port-Sarasota-Bradenton, FL",Street Length Total (km),10064.496956000152
5,Auto Small,5.107018834692801,"Norwich-New London, CT",Street Length Total (km),4039.5704259999934
3,Sparse Auto,6.652215055271797,"Ocala, FL",Street Length Total (km),9068.041872999996
1,Sparse Active,7.085187495037601,"Ocean City, NJ",Street Length Total (km),1907.0731219999905
5,Auto Small,6.1534497779287936,"Odessa, TX",Street Length Total (km),2799.212347000008
1,Sparse Active,5.1272945195555195,"Ogden-Clearfield, UT",Street Length Total (km),8656.849706000035
4,Auto Large,6.8054690807539755,"Oklahoma City, OK",Street Length Total (km),29406.27322799997
5,Auto Small,4.487710977365074,"Olympia-Lacey-Tumwater, WA",Street Length Total (km),4741.359640000023
4,Auto Large,5.787172591210157,"Omaha-Council Bluffs, NE-IA",Street Length Total (km),21133.90740000008
4,Auto Large,5.897086156772827,"Orlando-Kissimmee-Sanford, FL",Street Length Total (km),23222.700950000133
5,Auto Small,6.881687344925628,"Oshkosh-Neenah, WI",Street Length Total (km),2738.096216999988
5,Auto Small,5.00580710216788,"Owensboro, KY",Street Length Total (km),3482.4293309999885
1,Sparse Active,3.7858414642226905,"Oxnard-Thousand Oaks-Ventura, CA",Street Length Total (km),6319.022577000085
3,Sparse Auto,6.256612125306231,"Palm Bay-Melbourne-Titusville, FL",Street Length Total (km),7020.769511000029
3,Sparse Auto,6.375523767086635,"Panama City, FL",Street Length Total (km),3300.366952000018
5,Auto Small,4.542870734497769,"Parkersburg-Vienna, WV",Street Length Total (km),2605.0408129999955
3,Sparse Auto,5.986106088772011,"Pensacola-Ferry Pass-Brent, FL",Street Length Total (km),8406.297562999924
3,Sparse Auto,5.935310596421382,"Peoria, IL",Street Length Total (km),13206.032889999897
4,Auto Large,3.6057238570274834,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Street Length Total (km),49939.210273
4,Auto Large,5.035403239554386,"Phoenix-Mesa-Chandler, AZ",Street Length Total (km),46359.06659099935
3,Sparse Auto,7.925242608654885,"Pine Bluff, AR",Street Length Total (km),6557.78028799997
4,Auto Large,4.221033439981065,"Pittsburgh, PA",Street Length Total (km),38930.09062399896
5,Auto Small,4.212509812490091,"Pittsfield, MA",Street Length Total (km),3462.68164199999
1,Sparse Active,7.800445152024431,"Pocatello, ID",Street Length Total (km),5192.394217000016
3,Sparse Auto,6.513700045467889,"Port St. Lucie, FL",Street Length Total (km),5682.76767400002
3,Sparse Auto,5.526886321090759,"Portland-South Portland, ME",Street Length Total (km),11385.0003120001
4,Auto Large,4.334763974074535,"Portland-Vancouver-Hillsboro, OR-WA",Street Length Total (km),25760.149770000167
3,Sparse Auto,4.695465471903193,"Poughkeepsie-Newburgh-Middletown, NY",Street Length Total (km),10044.463541999983
3,Sparse Auto,8.767307677261687,"Prescott Valley-Prescott, AZ",Street Length Total (km),8829.991876999979
1,Sparse Active,4.609985854342272,"Provo-Orem, UT",Street Length Total (km),7232.049809000032
1,Sparse Active,4.775314008793338,"Pueblo, CO",Street Length Total (km),4736.016568
3,Sparse Auto,5.845805413879713,"Punta Gorda, FL",Street Length Total (km),4410.444423000058
5,Auto Small,4.04664829760416,"Racine, WI",Street Length Total (km),2458.0900790000105
4,Auto Large,4.754841854510094,"Raleigh-Cary, NC",Street Length Total (km),16980.855183000054
1,Sparse Active,6.137004142552739,"Rapid City, SD",Street Length Total (km),6977.028717000011
5,Auto Small,4.471790988865926,"Reading, PA",Street Length Total (km),6068.921953999989
3,Sparse Auto,5.729710311243077,"Redding, CA",Street Length Total (km),7375.226467000028
4,Auto Large,4.641729718981716,"Reno, NV",Street Length Total (km),5562.726442999983
4,Auto Large,5.129832949765807,"Riverside-San Bernardino-Ontario, CA",Street Length Total (km),43533.516167001486
3,Sparse Auto,6.14407714575323,"Rochester, MN",Street Length Total (km),9121.635908999968
4,Auto Large,4.401336046047008,"Rochester, NY",Street Length Total (km),17341.22804899984
5,Auto Small,4.662237057047692,"Rockford, IL",Street Length Total (km),5312.831612000037
5,Auto Small,6.895664198851254,"Rocky Mount, NC",Street Length Total (km),4212.6058270000185
5,Auto Small,6.298004617782156,"Rome, GA",Street Length Total (km),2274.871294999994
4,Auto Large,4.426636901442291,"Sacramento-Roseville-Folsom, CA",Street Length Total (km),23654.663751000186
5,Auto Small,5.199660962124546,"Saginaw, MI",Street Length Total (km),4086.735769
1,Sparse Active,5.103628899408256,"Salem, OR",Street Length Total (km),5596.292615999986
1,Sparse Active,3.708575089595074,"Salinas, CA",Street Length Total (km),6195.031239000022
3,Sparse Auto,5.826882766400676,"Salisbury, MD-DE",Street Length Total (km),10243.28617200004
1,Sparse Active,4.8671541982546,"Salt Lake City, UT",Street Length Total (km),9936.897912000006
3,Sparse Auto,5.545518151345691,"San Angelo, TX",Street Length Total (km),7592.881081999973
4,Auto Large,4.7190890952555025,"San Antonio-New Braunfels, TX",Street Length Total (km),32832.816019000704
4,Auto Large,4.581765135352589,"San Diego-Chula Vista-Carlsbad, CA",Street Length Total (km),20630.66656800064
4,Auto Large,3.7701718036018974,"San Francisco-Oakland-Berkeley, CA",Street Length Total (km),22310.87658000002
4,Auto Large,3.7690953266778178,"San Jose-Sunnyvale-Santa Clara, CA",Street Length Total (km),11207.928637999945
1,Sparse Active,4.045880628884985,"San Luis Obispo-Paso Robles, CA",Street Length Total (km),5875.262788999977
4,Auto Large,2.7383181298689667,"Santa Cruz-Watsonville, CA",Street Length Total (km),2720.9444210000192
1,Sparse Active,7.5908238633223695,"Santa Fe, NM",Street Length Total (km),4653.080778000017
1,Sparse Active,4.4817820130529125,"Santa Maria-Santa Barbara, CA",Street Length Total (km),5287.349373000008
1,Sparse Active,3.9019720501382857,"Santa Rosa-Petaluma, CA",Street Length Total (km),5834.801307999973
3,Sparse Auto,7.477711917618203,"Savannah, GA",Street Length Total (km),6607.634110999951
3,Sparse Auto,4.935904516306623,"Scranton--Wilkes-Barre, PA",Street Length Total (km),9380.114837000028
4,Auto Large,4.016145491034696,"Seattle-Tacoma-Bellevue, WA",Street Length Total (km),31158.48466300008
7,Dense Active,6.171416522191772,"Sebastian-Vero Beach, FL",Street Length Total (km),2323.193142999999
3,Sparse Auto,4.933259374200938,"Sebring-Avon Park, FL",Street Length Total (km),3330.3816260000003
5,Auto Small,5.17806469696228,"Sheboygan, WI",Street Length Total (km),2729.3024990000004
3,Sparse Auto,7.761637473094067,"Sherman-Denison, TX",Street Length Total (km),4305.738365999995
3,Sparse Auto,8.378529719544437,"Sierra Vista-Douglas, AZ",Street Length Total (km),8240.909755999981
3,Sparse Auto,6.886893822693476,"Sioux City, IA-NE-SD",Street Length Total (km),7289.592407999986
3,Sparse Auto,5.799980096371984,"Sioux Falls, SD",Street Length Total (km),10503.662351000065
1,Sparse Active,5.467465274251144,"South Bend-Mishawaka, IN-MI",Street Length Total (km),3634.7838609999976
5,Auto Small,6.276125083266998,"Spartanburg, SC",Street Length Total (km),6335.046419999989
3,Sparse Auto,4.426849882297688,"Spokane-Spokane Valley, WA",Street Length Total (km),12636.567490000034
5,Auto Small,5.824346483841725,"Springfield, IL",Street Length Total (km),5342.216674000013
1,Sparse Active,4.235993310915118,"Springfield, MA",Street Length Total (km),7076.243313000054
4,Auto Large,6.47887258388941,"Springfield, MO",Street Length Total (km),14774.030074000048
5,Auto Small,6.284457485136258,"Springfield, OH",Street Length Total (km),2230.325804999995
3,Sparse Auto,7.129655516556662,"St. Cloud, MN",Street Length Total (km),7303.372605999989
1,Sparse Active,6.464416155466091,"St. George, UT",Street Length Total (km),3225.571503999995
3,Sparse Auto,8.197444662274727,"St. Joseph, MO-KS",Street Length Total (km),6610.090119999968
4,Auto Large,7.853257951103703,"St. Louis, MO-IL",Street Length Total (km),47249.25417500042
1,Sparse Active,5.151074614680243,"State College, PA",Street Length Total (km),3376.454207999997
4,Auto Large,4.868642128229999,"Stockton, CA",Street Length Total (km),7253.957818000016
3,Sparse Auto,7.333344775936028,"Sumter, SC",Street Length Total (km),5923.543454000024
3,Sparse Auto,4.578972069283096,"Syracuse, NY",Street Length Total (km),11622.812123999913
3,Sparse Auto,6.067544880918141,"Tallahassee, FL",Street Length Total (km),7647.031639999938
4,Auto Large,5.016409330703997,"Tampa-St. Petersburg-Clearwater, FL",Street Length Total (km),28466.824173000023
3,Sparse Auto,7.644165070464751,"Terre Haute, IN",Street Length Total (km),8557.39263599999
3,Sparse Auto,9.612002934697832,"Texarkana, TX-AR",Street Length Total (km),7027.334818000013
7,Dense Active,8.814653934638596,"The Villages, FL",Street Length Total (km),2583.5687689999886
3,Sparse Auto,5.9118254008047355,"Toledo, OH",Street Length Total (km),10565.00729300007
3,Sparse Auto,6.70375305677546,"Topeka, KS",Street Length Total (km),11507.274757999989
7,Dense Active,4.336879099474519,"Trenton-Princeton, NJ",Street Length Total (km),3076.6207909999985
4,Auto Large,4.355028155707587,"Tucson, AZ",Street Length Total (km),15643.739819999792
4,Auto Large,6.339577637637868,"Tulsa, OK",Street Length Total (km),24711.587165999965
3,Sparse Auto,8.70507916553966,"Tuscaloosa, AL",Street Length Total (km),10756.816455999991
3,Sparse Auto,6.949742382139691,"Twin Falls, ID",Street Length Total (km),6909.045495999978
5,Auto Small,6.2007482816460024,"Tyler, TX",Street Length Total (km),4773.739863999976
3,Sparse Auto,5.057418883558467,"Utica-Rome, NY",Street Length Total (km),7998.033445999928
3,Sparse Auto,7.439757348021337,"Valdosta, GA",Street Length Total (km),5494.799977999987
3,Sparse Auto,9.890181156838809,"Victoria, TX",Street Length Total (km),3709.5744719999966
5,Auto Small,3.971891953277705,"Vineland-Bridgeton, NJ",Street Length Total (km),2244.348112
3,Sparse Auto,4.488096268716279,"Visalia, CA",Street Length Total (km),9315.135918999991
3,Sparse Auto,7.367966041177016,"Waco, TX",Street Length Total (km),7858.959237999944
1,Sparse Active,5.234842239487217,"Walla Walla, WA",Street Length Total (km),2101.347819000001
5,Auto Small,6.169884435593638,"Warner Robins, GA",Street Length Total (km),3156.8295679999906
3,Sparse Auto,5.630949721169618,"Waterloo-Cedar Falls, IA",Street Length Total (km),6279.409101999985
1,Sparse Active,5.841225490215319,"Watertown-Fort Drum, NY",Street Length Total (km),4387.307742
3,Sparse Auto,7.8403777971121515,"Wausau-Weston, WI",Street Length Total (km),8165.941753000009
5,Auto Small,3.753406078646004,"Weirton-Steubenville, WV-OH",Street Length Total (km),3098.508594000002
1,Sparse Active,5.54903872345699,"Wenatchee, WA",Street Length Total (km),6879.99096099998
5,Auto Small,6.066200395776506,"Wheeling, WV-OH",Street Length Total (km),5134.074491999983
3,Sparse Auto,6.799822203000577,"Wichita Falls, TX",Street Length Total (km),8224.398849999929
4,Auto Large,5.676112120059677,"Wichita, KS",Street Length Total (km),18021.43339799992
5,Auto Small,4.861627230597881,"Williamsport, PA",Street Length Total (km),4222.530199000009
5,Auto Small,4.6117208538858465,"Wilmington, NC",Street Length Total (km),4726.978221999987
3,Sparse Auto,5.512735457830683,"Winston-Salem, NC",Street Length Total (km),13434.447081000051
3,Sparse Auto,4.52818621846808,"Worcester, MA-CT",Street Length Total (km),12894.683513999977
3,Sparse Auto,4.88595041494122,"Yakima, WA",Street Length Total (km),7249.500451999976
5,Auto Small,4.242958869040292,"York-Hanover, PA",Street Length Total (km),6831.204673999991
3,Sparse Auto,5.224639584543608,"Youngstown-Warren-Boardman, OH-PA",Street Length Total (km),10381.621774999974
5,Auto Small,3.036598816830966,"Yuba City, CA",Street Length Total (km),4094.273240000004
3,Sparse Auto,5.533761312024776,"Yuma, AZ",Street Length Total (km),4715.715694999987
3,Sparse Auto,8.521780192812306,"Abilene, TX",Built-Up Area Proportion,5.944727283555529
7,Dense Active,5.224953343032942,"Akron, OH",Built-Up Area Proportion,38.22202766508072
3,Sparse Auto,6.560072038030802,"Albany, GA",Built-Up Area Proportion,9.334386944852223
1,Sparse Active,6.8956968499881794,"Albany-Lebanon, OR",Built-Up Area Proportion,3.662438420540973
3,Sparse Auto,4.563193172897371,"Albany-Schenectady-Troy, NY",Built-Up Area Proportion,15.46878649409046
4,Auto Large,7.038307492087349,"Albuquerque, NM",Built-Up Area Proportion,3.9330872216915496
3,Sparse Auto,4.661572413217785,"Allentown-Bethlehem-Easton, PA-NJ",Built-Up Area Proportion,23.81749335078185
5,Auto Small,4.693678102809026,"Altoona, PA",Built-Up Area Proportion,13.038336636224637
3,Sparse Auto,9.762586464058558,"Amarillo, TX",Built-Up Area Proportion,3.8080414401054266
1,Sparse Active,6.588536340832919,"Ames, IA",Built-Up Area Proportion,9.818509999009455
7,Dense Active,4.402935620842415,"Ann Arbor, MI",Built-Up Area Proportion,26.196243164163764
5,Auto Small,6.64554937950233,"Anniston-Oxford, AL",Built-Up Area Proportion,16.4092034377264
5,Auto Small,5.39452754882885,"Appleton, WI",Built-Up Area Proportion,14.81744241443241
3,Sparse Auto,5.7107441421080205,"Asheville, NC",Built-Up Area Proportion,16.206749482556944
5,Auto Small,5.370655597161981,"Athens-Clarke County, GA",Built-Up Area Proportion,13.215554832750934
4,Auto Large,5.789558925442073,"Atlanta-Sandy Springs-Alpharetta, GA",Built-Up Area Proportion,27.1078867942294
5,Auto Small,4.510060212334464,"Atlantic City-Hammonton, NJ",Built-Up Area Proportion,24.0754843044731
5,Auto Small,6.289928297636136,"Auburn-Opelika, AL",Built-Up Area Proportion,16.086085026322685
4,Auto Large,5.969913473634678,"Augusta-Richmond County, GA-SC",Built-Up Area Proportion,13.135191224595347
4,Auto Large,4.331190339513039,"Austin-Round Rock-Georgetown, TX",Built-Up Area Proportion,17.398162213312748
4,Auto Large,6.556526134153044,"Bakersfield, CA",Built-Up Area Proportion,6.654756119574097
4,Auto Large,5.042565645376257,"Baltimore-Columbia-Towson, MD",Built-Up Area Proportion,31.075770309700808
1,Sparse Active,5.787938338174279,"Bangor, ME",Built-Up Area Proportion,5.531980025176425
1,Sparse Active,6.5569086788700774,"Barnstable Town, MA",Built-Up Area Proportion,38.51031133565794
5,Auto Small,5.718416953304107,"Battle Creek, MI",Built-Up Area Proportion,17.140092201105855
5,Auto Small,5.806592106921938,"Bay City, MI",Built-Up Area Proportion,18.77459970088924
3,Sparse Auto,7.23804529158365,"Beaumont-Port Arthur, TX",Built-Up Area Proportion,13.81761967091183
5,Auto Small,6.354726056662507,"Beckley, WV",Built-Up Area Proportion,8.337040051612762
1,Sparse Active,4.160915236395564,"Bellingham, WA",Built-Up Area Proportion,5.336678560058039
1,Sparse Active,4.244615460866778,"Bend, OR",Built-Up Area Proportion,3.948637922503994
3,Sparse Auto,6.818462426750208,"Billings, MT",Built-Up Area Proportion,2.1120209604847515
5,Auto Small,5.625499323594822,"Binghamton, NY",Built-Up Area Proportion,10.465471194200688
4,Auto Large,7.819034591152687,"Birmingham-Hoover, AL",Built-Up Area Proportion,14.09146669189036
1,Sparse Active,8.620673178483822,"Bismarck, ND",Built-Up Area Proportion,3.308403559333457
3,Sparse Auto,5.936537030801337,"Bloomington, IL",Built-Up Area Proportion,9.000560293515857
5,Auto Small,4.999595890399523,"Bloomington, IN",Built-Up Area Proportion,9.578247912209022
5,Auto Small,6.719566195091469,"Bloomsburg-Berwick, PA",Built-Up Area Proportion,10.78265908026694
4,Auto Large,4.910866644404342,"Boise City, ID",Built-Up Area Proportion,2.6806679062475056
4,Auto Large,4.016309705704,"Boston-Cambridge-Newton, MA-NH",Built-Up Area Proportion,40.869496740261305
3,Sparse Auto,6.660842572305076,"Bowling Green, KY",Built-Up Area Proportion,8.055735082155321
4,Auto Large,3.773433361377403,"Bremerton-Silverdale-Port Orchard, WA",Built-Up Area Proportion,28.67502415578624
7,Dense Active,4.132225329902902,"Bridgeport-Stamford-Norwalk, CT",Built-Up Area Proportion,46.96630161489006
3,Sparse Auto,4.05226043435715,"Brownsville-Harlingen, TX",Built-Up Area Proportion,15.847873139272936
3,Sparse Auto,9.935164751675893,"Brunswick, GA",Built-Up Area Proportion,10.295795855500984
1,Sparse Active,3.65299609243732,"Buffalo-Cheektowaga, NY",Built-Up Area Proportion,26.731999664409017
5,Auto Small,4.82296733211575,"Burlington, NC",Built-Up Area Proportion,20.70183242773188
1,Sparse Active,5.851998579706925,"Burlington-South Burlington, VT",Built-Up Area Proportion,9.150413776518707
5,Auto Small,4.490797852429514,"Canton-Massillon, OH",Built-Up Area Proportion,23.217102423066496
7,Dense Active,5.169660208099404,"Cape Coral-Fort Myers, FL",Built-Up Area Proportion,63.07966617553152
3,Sparse Auto,7.421326825857359,"Cape Girardeau, MO-IL",Built-Up Area Proportion,7.168279868965943
3,Sparse Auto,6.499204605337879,"Carbondale-Marion, IL",Built-Up Area Proportion,11.12859781762154
1,Sparse Active,7.971315774518812,"Casper, WY",Built-Up Area Proportion,1.227000391468897
3,Sparse Auto,5.511328261678552,"Cedar Rapids, IA",Built-Up Area Proportion,9.628084810566564
5,Auto Small,6.027676645697928,"Chambersburg-Waynesboro, PA",Built-Up Area Proportion,12.977154542375398
1,Sparse Active,5.58011971503012,"Champaign-Urbana, IL",Built-Up Area Proportion,8.956481485352093
3,Sparse Auto,6.360166397497082,"Charleston, WV",Built-Up Area Proportion,7.401491484728978
3,Sparse Auto,5.6585131547993575,"Charleston-North Charleston, SC",Built-Up Area Proportion,18.29311903008385
4,Auto Large,5.236051321118476,"Charlotte-Concord-Gastonia, NC-SC",Built-Up Area Proportion,23.79065793949308
3,Sparse Auto,6.714462149284141,"Chattanooga, TN-GA",Built-Up Area Proportion,15.715664352892327
1,Sparse Active,10.416946381906817,"Cheyenne, WY",Built-Up Area Proportion,3.0624895691772167
4,Auto Large,3.9342845352152835,"Chicago-Naperville-Elgin, IL-IN-WI",Built-Up Area Proportion,36.57302357291618
3,Sparse Auto,4.819672050556448,"Chico, CA",Built-Up Area Proportion,6.8470719736072745
4,Auto Large,5.198681661586621,"Cincinnati, OH-KY-IN",Built-Up Area Proportion,21.11846919067208
3,Sparse Auto,5.8835001531734035,"Clarksville, TN-KY",Built-Up Area Proportion,10.209139538290604
5,Auto Small,6.450301817295837,"Cleveland, TN",Built-Up Area Proportion,11.695965980745672
4,Auto Large,5.239030933228603,"Cleveland-Elyria, OH",Built-Up Area Proportion,40.73323364900039
3,Sparse Auto,6.620857090863089,"Coeur d'Alene, ID",Built-Up Area Proportion,7.304801348249179
3,Sparse Auto,5.735068116774824,"College Station-Bryan, TX",Built-Up Area Proportion,8.693866906852273
3,Sparse Auto,4.0650330202961555,"Colorado Springs, CO",Built-Up Area Proportion,9.632166259068322
3,Sparse Auto,6.9474179207980296,"Columbia, MO",Built-Up Area Proportion,11.97261487697572
4,Auto Large,6.189623940247864,"Columbia, SC",Built-Up Area Proportion,15.366827671442271
3,Sparse Auto,6.038034603580465,"Columbus, GA-AL",Built-Up Area Proportion,10.56443772321753
5,Auto Small,8.092349363775686,"Columbus, IN",Built-Up Area Proportion,11.580116181861056
4,Auto Large,5.018529835475418,"Columbus, OH",Built-Up Area Proportion,17.183296708855593
3,Sparse Auto,6.196104052943694,"Corpus Christi, TX",Built-Up Area Proportion,12.684092426317717
1,Sparse Active,3.2568044344773206,"Corvallis, OR",Built-Up Area Proportion,9.053318189565708
3,Sparse Auto,7.720934569786481,"Crestview-Fort Walton Beach-Destin, FL",Built-Up Area Proportion,12.120884915653605
5,Auto Small,4.833162484605701,"Cumberland, MD-WV",Built-Up Area Proportion,8.859703100291771
4,Auto Large,4.665452039086198,"Dallas-Fort Worth-Arlington, TX",Built-Up Area Proportion,25.69725220040253
5,Auto Small,6.713757328033229,"Dalton, GA",Built-Up Area Proportion,16.133771845539748
5,Auto Small,5.729877881090719,"Danville, IL",Built-Up Area Proportion,8.567725683686417
3,Sparse Auto,9.654314156515747,"Daphne-Fairhope-Foley, AL",Built-Up Area Proportion,12.721653135520713
1,Sparse Active,5.574919113799141,"Davenport-Moline-Rock Island, IA-IL",Built-Up Area Proportion,11.138681928824347
3,Sparse Auto,4.942568688982381,"Dayton-Kettering, OH",Built-Up Area Proportion,28.563219073046653
5,Auto Small,7.73070300442992,"Decatur, AL",Built-Up Area Proportion,10.610561056105611
5,Auto Small,5.6670187986381215,"Decatur, IL",Built-Up Area Proportion,14.480433230197535
3,Sparse Auto,6.111431445666809,"Deltona-Daytona Beach-Ormond Beach, FL",Built-Up Area Proportion,25.249581787929483
4,Auto Large,5.387551266032284,"Des Moines-West Des Moines, IA",Built-Up Area Proportion,12.06494379517524
4,Auto Large,3.9872664188339844,"Detroit-Warren-Dearborn, MI",Built-Up Area Proportion,44.33716764244268
3,Sparse Auto,6.873509854278803,"Dothan, AL",Built-Up Area Proportion,9.442990049303091
4,Auto Large,4.830602945612652,"Dover, DE",Built-Up Area Proportion,19.20442149446276
5,Auto Small,5.22075903239457,"Dubuque, IA",Built-Up Area Proportion,10.224655290225945
4,Auto Large,7.701986078209474,"Duluth, MN-WI",Built-Up Area Proportion,5.740546397736508
3,Sparse Auto,5.353667753997634,"Durham-Chapel Hill, NC",Built-Up Area Proportion,15.674682857919722
5,Auto Small,4.830968100529345,"East Stroudsburg, PA",Built-Up Area Proportion,19.88395691442836
3,Sparse Auto,7.743743487337159,"Eau Claire, WI",Built-Up Area Proportion,9.050040400695186
3,Sparse Auto,9.039659053730142,"El Centro, CA",Built-Up Area Proportion,3.247149156203627
4,Auto Large,5.349598826800237,"El Paso, TX",Built-Up Area Proportion,4.173813329843356
5,Auto Small,6.794204161989231,"Elizabethtown-Fort Knox, KY",Built-Up Area Proportion,8.99797820561502
5,Auto Small,6.952711291250893,"Elkhart-Goshen, IN",Built-Up Area Proportion,29.397308044628463
5,Auto Small,5.104260393181227,"Elmira, NY",Built-Up Area Proportion,12.064426788052456
3,Sparse Auto,5.5737281201315065,"Enid, OK",Built-Up Area Proportion,6.8848769939275005
1,Sparse Active,4.307969648379507,"Erie, PA",Built-Up Area Proportion,17.215970133156038
1,Sparse Active,5.026956204611711,"Eugene-Springfield, OR",Built-Up Area Proportion,4.260862907181341
3,Sparse Auto,7.118906492100415,"Evansville, IN-KY",Built-Up Area Proportion,12.24222661647388
3,Sparse Auto,8.012731670845499,"Fargo, ND-MN",Built-Up Area Proportion,7.144104851406105
3,Sparse Auto,6.32440637612793,"Farmington, NM",Built-Up Area Proportion,1.828233366573024
3,Sparse Auto,4.329363490882602,"Fayetteville, NC",Built-Up Area Proportion,23.91125136885533
3,Sparse Auto,4.9190378947445055,"Fayetteville-Springdale-Rogers, AR",Built-Up Area Proportion,10.250485895252456
1,Sparse Active,13.056576781339958,"Flagstaff, AZ",Built-Up Area Proportion,0.8733095786320841
7,Dense Active,4.3771015421960335,"Flint, MI",Built-Up Area Proportion,36.75916813188309
3,Sparse Auto,6.729650647115809,"Florence, SC",Built-Up Area Proportion,17.664512215004745
5,Auto Small,6.6107105895565885,"Florence-Muscle Shoals, AL",Built-Up Area Proportion,9.74318689103396
5,Auto Small,7.478514979823569,"Fond du Lac, WI",Built-Up Area Proportion,10.108958393388596
1,Sparse Active,4.605955170213604,"Fort Collins, CO",Built-Up Area Proportion,5.979975831134735
3,Sparse Auto,7.438802066656409,"Fort Smith, AR-OK",Built-Up Area Proportion,6.750168954130441
5,Auto Small,6.581911696270895,"Fort Wayne, IN",Built-Up Area Proportion,17.387431561717168
4,Auto Large,5.298647007777657,"Fresno, CA",Built-Up Area Proportion,6.027854690679494
5,Auto Small,6.461529321035506,"Gadsden, AL",Built-Up Area Proportion,17.199699874215785
3,Sparse Auto,6.87983051948396,"Gainesville, FL",Built-Up Area Proportion,11.640075901189183
5,Auto Small,6.14147007866239,"Gainesville, GA",Built-Up Area Proportion,25.86960959988808
5,Auto Small,5.038324654644315,"Gettysburg, PA",Built-Up Area Proportion,13.83617524345066
1,Sparse Active,5.52198665067417,"Glens Falls, NY",Built-Up Area Proportion,6.53383237425332
5,Auto Small,4.606188837792648,"Goldsboro, NC",Built-Up Area Proportion,17.93858310790407
1,Sparse Active,9.883473253442334,"Grand Forks, ND-MN",Built-Up Area Proportion,5.146205972854643
3,Sparse Auto,10.690637098922567,"Grand Island, NE",Built-Up Area Proportion,6.004679039043426
1,Sparse Active,4.721965840989233,"Grand Junction, CO",Built-Up Area Proportion,2.8331015869975045
3,Sparse Auto,4.612096790793935,"Grand Rapids-Kentwood, MI",Built-Up Area Proportion,22.831081603253686
1,Sparse Active,5.54995413979656,"Grants Pass, OR",Built-Up Area Proportion,6.647412522768981
1,Sparse Active,5.6130099461611715,"Great Falls, MT",Built-Up Area Proportion,2.544161311514634
3,Sparse Auto,5.531836783748051,"Green Bay, WI",Built-Up Area Proportion,14.64299839415989
3,Sparse Auto,5.332766818962245,"Greensboro-High Point, NC",Built-Up Area Proportion,21.23173939100129
5,Auto Small,4.123972683795411,"Greenville, NC",Built-Up Area Proportion,16.7345210859109
4,Auto Large,5.309442740547294,"Greenville-Anderson, SC",Built-Up Area Proportion,20.49333249684927
3,Sparse Auto,7.515494463286443,"Gulfport-Biloxi, MS",Built-Up Area Proportion,22.38004141028258
5,Auto Small,6.174254098149316,"Hagerstown-Martinsburg, MD-WV",Built-Up Area Proportion,16.866031299193715
