MSA,carbon dioxide equivalent (Ton),Auto + Scale,Transit Propensity,Density,Sustainable Transit,Warm Weather,Remote + Active,Network Connectivity,Network Sprawl,Cluster
"San Diego-Chula Vista-Carlsbad, CA",16735878.963690048,0.6129376335131294,0.0621722995653027,-0.0735533936951175,2.2458758038303324,0.7736186592631932,1.3254999235089435,-0.7634213482493217,-0.7823881364609133,4
"San Francisco-Oakland-Berkeley, CA",19510514.79226168,0.2905118024697207,2.271218241314141,1.7833072106601626,0.2054386068810767,0.638242426150073,5.36667026996218,-0.386726798036183,0.6264298305332281,4
"San Jose-Sunnyvale-Santa Clara, CA",8225433.412887881,0.114291534638914,0.1169935569034601,0.2833182608634409,0.1648919918548292,0.4091986587762991,2.549901944351989,-0.321269911703916,-1.1066292982267874,4
"San Luis Obispo-Paso Robles, CA",1256076.986407362,-0.27781028063073,-0.0196314549582197,-1.1079139722626383,-0.0523921207046124,0.5676743928129774,1.522080928493052,-0.7924876215294663,-0.1843628644742893,1
"Santa Cruz-Watsonville, CA",822006.9928970392,-1.0090437234679304,0.0587599657514951,0.6748644324087427,0.2322244130324838,0.3336313281627227,2.42061796178168,-1.64262144776399,-0.3634966866099371,4
"Santa Fe, NM",1253895.661879951,-0.393677413693318,0.0133019192634085,-0.7827102394444347,-0.0315308528250458,-0.5648646615424997,0.7750410469992913,-1.3824494663998474,-0.7794336154868164,1
"Santa Maria-Santa Barbara, CA",2191123.526040852,-0.4102102104096962,0.02922675314188,-1.2209360794540491,0.1894988712666908,0.3934877744615962,1.849756427984857,-0.3516719796699392,-1.1053190207269945,1
"Santa Rosa-Petaluma, CA",2130223.754374451,-0.4213193005640207,0.0279960519941304,-0.2610058868036767,0.1264560393232707,0.180327925046082,1.0536440780029783,-1.2639481113187847,-0.9747659761176176,1
"Savannah, GA",3206467.522072216,-0.3547517282748642,-0.0028061604031647,0.1589284459039415,-0.1230071787743569,1.4182598569160865,0.3447757588205038,0.0667190989704401,-0.5163796332800723,3
"Scranton--Wilkes-Barre, PA",3009204.0207562665,-0.1624963372244882,-0.0333370684676436,0.4213697243431861,-0.0803444427429176,-0.969957029541083,-0.3992758794743236,0.2988297547895188,-0.8455342381687788,3
"Seattle-Tacoma-Bellevue, WA",17337823.6585042,1.9401271443652053,-0.0558023830494732,0.3186460637195838,0.8818232972965069,-1.2585344230957125,3.2771841264372976,-0.9833326938426068,-0.7690518722791478,4
"Sebastian-Vero Beach, FL",1064494.7505377026,-0.7502245318486455,0.0573393623746477,0.170981992848237,-0.0649065551627135,2.314800875098464,0.7656004111126586,0.97373436376465,-1.038861079674213,7
"Sebring-Avon Park, FL",566912.8195578998,-0.5373270973362864,0.0538721456430149,-0.3647788558604018,-0.1327896883596316,2.283110649083195,0.1887139479728497,1.3209050525334722,-0.9927531584346858,3
"Sheboygan, WI",655235.7208621983,-0.6470506920033054,0.0778116963446503,0.3412962249552629,0.028343838133902,-1.180064599862535,-0.5432611584326624,0.8415357495041038,-0.5082773079556124,5
"Sherman-Denison, TX",1138888.0954613534,-0.4695530112129862,0.0346998227290753,-0.0025882761574041,-0.05550715125865,0.90101926443506,-0.2869736008661362,0.9662337690332592,0.3535356287484202,3
"Sierra Vista-Douglas, AZ",1164173.6865919095,0.0417849674641449,-0.0845716763115997,-1.3000414741145403,-0.165150240535302,0.9236453529079846,0.3552100900951501,-0.2111958609932443,1.5982703483479468,3
"Sioux City, IA-NE-SD",1090944.5256361647,-0.0708652893219792,-0.0762874202576747,-0.6121966574195927,-0.1236577238023191,-0.8201431807364011,-0.5965767109465503,1.8985454153380248,1.1200677357599984,3
"Sioux Falls, SD",1685416.8535651849,0.1070008335796697,-0.1825906476378577,-0.4100697140743831,-0.2110251485673195,-1.086817261970151,-0.5647799149519497,2.1395081681954644,0.9791336128982966,3
"South Bend-Mishawaka, IN-MI",1937609.6111586248,-0.3636714194003437,0.0747917335128937,-1.3980330030180206,0.0098526715550384,-0.702863395630492,0.5618596640060548,1.0177653557219444,-2.8399512933790976,1
"Spartanburg, SC",2164166.55604773,-0.5896552094674177,0.0485736752290558,1.78316388234401,-0.0154798705433681,0.3460095032321432,-1.3550200128282608,-0.9060068937765028,0.3732225684494198,5
"Spokane-Spokane Valley, WA",2717575.0373597457,0.241583075011922,-0.1730749582056588,-0.7637274415687635,-0.2546151373097656,-1.173371297344937,0.5764556913212057,0.719806369642925,-0.5375082740585413,3
"Springfield, IL",1332712.8815950104,-0.4421429814485648,0.0177397630182754,0.0394074105139677,-0.0135537054417716,-0.4457790673278854,-0.1507855909464947,0.6954314161097563,-0.549389657542669,5
"Springfield, MA",3251646.219150235,-0.3318543618993542,0.040575754672905,-0.0891603012100196,0.0820150819231456,-0.8026867022445668,0.9065942952294652,0.4774943114115519,-1.3891045430912523,1
"Springfield, MO",3324138.651428806,0.3346114356471408,-0.2353454835506847,0.2090579592767673,-0.3654220565479992,-0.289576257995365,-1.0140234125732832,-0.9495242256835988,-0.2217324769944492,4
"Springfield, OH",928228.1825490982,-0.7716980171700436,0.1284791728133467,0.6003631318436624,0.0622274881695545,-0.488171221338554,-0.53030874954912,0.6835058585023649,-0.5954804805086286,5
"St. Cloud, MN",1569025.639964509,-0.2046500076664341,-0.0806284793962853,-0.2895087706191037,-0.0253008377134084,-1.375605571586738,0.0227019019328706,0.1567932205562646,0.8374349384051905,3
"St. George, UT",1222747.8676834195,-0.4308456826425542,0.0308875911773091,-1.2669862070952431,-0.0501783568120394,0.2103863554070547,0.8982880228161536,-0.1007112676577003,-2.1019131827610007,1
"St. Joseph, MO-KS",1125536.1766731625,-0.1775717612113587,-0.0085474110130091,-0.3447837572768359,-0.1001785061996471,-0.3713953186360516,-0.939980166342836,0.8103822043896963,0.9680398118538196,3
"St. Louis, MO-IL",24218662.195408706,3.422106567346446,-0.7841332446359928,0.3435571774187887,-1.5507437583846613,-0.8426079643742858,-1.093096893366656,-0.2287131678399508,-0.8184509398716223,4
"State College, PA",918498.8695345878,-0.6189478990530735,0.0431690167438802,-0.4805550140064055,0.124818592297428,-0.4086107874777033,2.2393699906892173,-0.5963886115275927,1.474241755077806,1
"Stockton, CA",4021257.64088966,-0.457619965373417,-0.0039350015085835,0.5182015629742085,0.4608023734594273,0.7416646827106883,-0.0862223824166425,0.3284971611925708,-0.7532065575414814,4
"Sumter, SC",1132558.543747307,-0.3326802031479857,0.0848909337872047,0.0078980597373085,-0.0704967038081898,0.8742148975860488,-1.1645775972635062,-0.6096375246720428,0.289277480757644,3
"Syracuse, NY",3271756.0529017923,0.0524365202184681,-0.0927679777362543,-0.2830834159227861,0.0233467362923689,-1.0531635603989236,0.1365554701319616,0.7107390299921188,-0.2645197661536973,3
"Tallahassee, FL",2565591.3427629946,-0.2024274865252789,-0.024144726542016,-0.5188600114680307,0.054415922305838,1.5965978898233095,0.2454786842593384,-0.7207670355985837,-0.2528924348260333,3
"Tampa-St. Petersburg-Clearwater, FL",17380634.547514167,1.7957245899730307,-0.6695326277091936,2.513852563893002,-0.3887358944805104,1.9083694219452008,0.8662316246285139,0.8232150916081076,0.6988526113455861,4
"Terre Haute, IN",1567305.8448871574,-0.1431145447207139,-0.0667793392082033,-0.1128147751686697,-0.1698581602920643,-0.4255485214777509,-0.7863936794270047,1.2650456214884855,0.0097578164449545,3
"Texarkana, TX-AR",1578924.6403126388,-0.1103261818545675,0.0465443386292062,-0.5431116990550111,-0.1157045075235165,0.7604707719847414,-1.4052286840791697,-0.2812051535280274,0.6409662621218185,3
"The Villages, FL",1258635.7175374392,-0.9189769670762604,-0.0317956273709777,0.6891932994632795,-0.1118703535957416,2.356151781079164,2.2336456778245664,0.6939706401117711,-0.4078535573050939,7
"Toledo, OH",4181960.323414975,0.0401465024854826,-0.0961708303629976,0.1377376400626925,-0.1966140317213258,-0.6400561861172608,-0.5608877057245287,1.2654716175598837,-1.0724415115937531,3
"Topeka, KS",1710915.6482747109,0.1733544151823606,-0.1625995160955785,-0.549118720972119,-0.2514404571360079,-0.2129209404925748,-0.6417788108735697,0.850678884478008,1.012496800921205,3
"Trenton-Princeton, NJ",1754219.9377253607,-1.8162032265734496,-0.0013970924578965,5.637097395480603,0.1439047908409577,-0.0106199607859415,1.967613834571892,0.7613145422385253,1.8978098846487383,7
"Tucson, AZ",4969881.559369882,0.687578680937405,-0.2705176836665693,-1.2175844990853788,-0.218389111578066,1.6284334861120031,1.1517907194910435,-0.0857572093975487,-1.14227725034447,4
"Tulsa, OK",6939684.843444201,1.2538738578015851,-0.5571844412251253,-0.4475454337623073,-0.4878844610123624,0.0905241363511769,-1.1068664527262777,-0.0609964602828533,-0.6549270318403001,4
"Tuscaloosa, AL",2409470.2528107674,0.1477065850190687,-0.0775826075690766,-0.6092656354115238,-0.2445556313911273,0.8102850008087087,-1.0311673793264824,-1.4334045836462832,0.3916414103309231,3
"Twin Falls, ID",842156.0351245143,-0.1111093063488415,-0.038038431207419,-0.8375484437620819,-0.1036102169074717,-0.8796435260615354,-0.5962543220717312,0.2438577676904005,0.0885293395446367,3
"Tyler, TX",1568475.8708378058,-0.4977866138664518,0.0521707584390368,0.397553845540592,-0.0554552495769818,0.9617127769263614,-0.6046153102387114,0.2264613276116777,0.0331262935059537,5
"Utica-Rome, NY",1616217.692709236,-0.068808177942166,-0.0488637332689825,-0.7479033562074483,-0.1212846598089831,-1.2149912734406638,-0.0323438665761049,0.3470352417358566,0.2227552289828976,3
"Valdosta, GA",1197408.506270221,-0.2542324205466716,0.0488377559495871,-0.4582407675911217,-0.0874541258781923,1.3815501831712251,-0.6451956623128654,0.3055066656090456,1.160048754233967,3
"Victoria, TX",1082724.8650621932,-0.3081013142121586,0.0545747282800974,-0.9324908937997028,-0.070698541701107,2.178145186313873,0.1215894751608902,0.3720199473332885,1.1660901119171632,3
"Vineland-Bridgeton, NJ",655078.46572273,-0.5966268630704126,0.1762075710564513,-0.4001707532914129,0.0442530617593208,-0.0464511449882012,-0.5577253886443237,0.6797414853980425,-1.044339668770982,5
"Visalia, CA",2288213.9608266605,0.0921882247254534,-0.057347773598847,-1.2293156912981702,0.0298187614420301,-0.1939163307389896,-0.5675044708039269,0.4904367084045608,-0.3153192889207362,3
"Waco, TX",2196835.9935037307,-0.1823774754713461,-0.0351866103401289,-0.0363933411202177,-0.1822856179127266,1.2144735194989202,-0.6409085707017728,0.614825426172568,0.0792306364479299,3
"Walla Walla, WA",349670.20387607743,-0.5043026999517211,0.031162680183247,-1.1147679021033852,0.0257741015637308,-0.1135754771055274,1.6936329783671966,0.4686705142220136,1.05354483467911,1
"Warner Robins, GA",1239529.783110762,-0.7241025291689281,0.141337630293314,0.9785340478532536,0.0298757333200003,1.0087096738760104,-1.0805869335297755,-0.6191282652926902,-0.1887635178264535,5
"Waterloo-Cedar Falls, IA",1046409.906041572,-0.2599607100501621,-0.0741141652553307,-0.2948122595250482,-0.104906429885159,-0.9432555895259156,-0.0539083553288634,2.139251001188021,0.4827240142492498,3
"Watertown-Fort Drum, NY",715415.3250400638,-0.2907125889329628,0.018730124428863,-0.8389789179459712,-0.0170839951492948,-0.8959983344961814,0.4711834691914975,-0.2879493919337714,1.4176029819167082,1
"Wausau-Weston, WI",1405857.281220202,-0.0181817409071773,-0.1125316802577187,-0.6426473016428015,-0.1348411260072685,-1.4924568431912049,-0.2812349229474583,0.2440839460165935,1.061329670933725,3
"Weirton-Steubenville, WV-OH",483500.57226057205,-0.7114550715726254,0.1216906737093577,0.541188397934872,0.0324247562373177,-0.5515826374709234,-0.3934338405398601,-0.7720520049765643,-0.4238944198783248,5
"Wenatchee, WA",726698.4525170767,-0.0034637332902241,-0.066862620487119,-1.255143163848892,0.0818793745650653,-0.9145716044473304,0.4963554533243046,-1.009910515637345,3.095745134658068,1
"Wheeling, WV-OH",934588.1640521652,-0.513162966608055,0.0993036330167816,0.5718179698280367,-0.027299665291628,-0.6131286563345916,-1.1626633398447994,-1.534442391595896,-0.5046778100647847,5
"Wichita Falls, TX",1130952.406668729,-0.1340558177768406,-0.0999511474873168,-0.5499026519102529,-0.2036714609606773,1.00559525742191,0.4531424970650127,0.5825133812767559,1.1811454823966123,3
"Wichita, KS",3989920.096279487,0.617165088168885,-0.3267105634773728,-0.2495624863531301,-0.3659512730483365,-0.1364788131431741,-1.0176115472499738,0.9464066668652068,-0.0597056017348176,4
"Williamsport, PA",609113.809966359,-0.3922113028297734,0.0767616272540313,-0.4953357457907862,0.0431220388502263,-0.7809403323063939,-0.3727508853863171,-0.3174086862326842,0.2895702666210605,5
"Wilmington, NC",1486590.7511626596,-0.5034854638367837,0.0415279088098598,-0.0065747266079288,0.0026479856286417,0.919120239281766,0.4531045660268279,-1.0531241195949008,-0.7265508488639252,5
"Winston-Salem, NC",4065830.196632758,0.1198316754427249,-0.1484270860023908,1.1703666636112393,-0.2235513105193936,0.008533865187655,-1.0859292191536614,-1.9359661599583275,0.1974611628942008,3
"Worcester, MA-CT",4693947.69023688,0.0272019530647797,-0.148580240920339,0.9287973160152132,-0.0497076342481825,-0.8334582043476219,0.3374053569399444,-0.26438502072712,-0.2680310571102904,3
"Yakima, WA",1345778.6654446174,0.0555680837207493,-0.016342741293691,-1.3047956559347609,-0.044245356817622,-1.0324063449629255,-0.6390565993065157,0.1153558906224296,0.8472701129533762,3
"York-Hanover, PA",2087106.8050887557,-0.5645807076013418,0.0647757562789263,1.4616215107996495,0.1493909838821782,-0.3492267018571718,-0.5636167942678654,0.6373345441307089,0.4416964691958487,5
"Youngstown-Warren-Boardman, OH-PA",3089513.109930421,-0.0820611970799816,-0.0591344824163843,0.6247526190575198,-0.1575102197669504,-0.8962520529420439,-0.9662990189605308,0.6421944314599799,-0.3698118266307915,3
"Yuba City, CA",580087.1447462399,-0.398228063112554,0.0781857583685543,-0.4674463340071604,-0.0176809816764485,0.8610009911289058,-0.2157439794587638,-0.0640055373454176,0.4588560971510413,5
"Yuma, AZ",1288764.3611194757,-0.1354013482683626,0.0155293102112377,-1.5226318985528298,-0.1536161826098277,2.3922113606024618,0.2944413160855207,1.447097952185558,0.081042114875309,3
